"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"de.lex.sie-wollen","they want","sie wollen","","phrase","","","",""
"de.lex.sieb","sieve","Sieb","das","noun","","","",""
"de.lex.sieben","seven","sieben","","verb","","","",""
"de.lex.siebzehn","seventeen","siebzehn","","number","","A0","",""
"de.lex.siebzig","seventy","siebzig","","word","","","",""
"de.lex.silber","silver","Silber","das","noun","","","",""
"de.lex.silvester","New Year's Eve","Silvester","der","noun","","","",""
"de.lex.simulieren","to simulate","simulieren","","verb","","","",""
"de.lex.singen.sing","to sing","singen","","verb","sing","","",""
"de.lex.singen.singing","singing","Singen","das","noun","singing","","",""
"de.lex.singen-gesungen","to sing → sung","singen → gesungen","","phrase","","","",""
"de.lex.sinken","to sink","sinken","","verb","","","",""
"de.lex.sinn-ergeben","to make sense","Sinn ergeben","","phrase","","","",""
"de.lex.situation","situation","Situation","die","noun","","","",""
"de.lex.sitzen","to sit","sitzen","","verb","","","",""
"de.lex.sitzen-gesessen","to sit → sat","sitzen → gesessen","","phrase","","","",""
"de.lex.ski-fahren","to go skiing","Ski fahren","","phrase","go skiing","","",""
"de.lex.skifahren","skiing","Skifahren","das","noun","skiing","","",""
"de.lex.smartphone","smartphone","Smartphone","das","noun","","","",""
"de.lex.smoking","tuxedo","Smoking","der","noun","","","",""
"de.lex.snack","snack","Snack","der","noun","","","",""
"de.lex.snowboarden","snowboarding","Snowboarden","das","noun","","","",""
"de.lex.so","so / therefore","so","","function","","","",""
"de.lex.so-bald-wie-moeglich","as soon as possible","so bald wie möglich","","phrase","","","",""
"de.lex.so-einfach-ist-das-nicht","It is not that simple.","So einfach ist das nicht.","","phrase","","","",""
"de.lex.so-gross-wie-moeglich","as big as possible","so groß wie möglich","","phrase","","","",""
"de.lex.so-habe-ich-das-nicht-gemeint","I did not mean it like that.","So habe ich das nicht gemeint.","","phrase","","","",""
"de.lex.so-schnell-wie-moeglich.as-fast-as-possible","as fast as possible","so schnell wie möglich","","phrase","as fast as possible","","",""
"de.lex.so-schnell-wie-moeglich.as-quickly-as-possible","as quickly as possible","so schnell wie möglich","","phrase","as quickly as possible","","",""
"de.lex.sobald","as soon as","sobald","","word","","","",""
"de.lex.socken","socks","Socken","die","noun","","","",""
"de.lex.sofa","sofa","Sofa","das","noun","","","",""
"de.lex.sofort","immediately","sofort","","word","","","",""
"de.lex.software","software","Software","die","noun","","","",""
"de.lex.sohn","son","Sohn","der","noun","","","",""
"de.lex.solange","as long as","solange","","word","","","",""
"de.lex.solarpanel","solar panel","Solarpanel","das","noun","","","",""
"de.lex.soldat","soldier","Soldat","der","noun","","","",""
"de.lex.sollen.be-supposed-to","shall / to be supposed to","sollen","","verb","be supposed to","","",""
"de.lex.sollen.should","should / supposed to","sollen","","verb","should","","",""
"de.lex.somit-also","thus","somit / also","","phrase","","","",""
"de.lex.sommer","summer","Sommer","der","noun","","","",""
"de.lex.sommersprossen","freckles","Sommersprossen","die","noun","","","",""
"de.lex.sonderangebot","special deal","Sonderangebot","das","noun","","","",""
"de.lex.sonne","sun","Sonne","die","noun","","","",""
"de.lex.sonntag","Sunday","Sonntag","der","noun","","","",""
"de.lex.sonst","otherwise","sonst","","word","","","",""
"de.lex.sorge","worry / care","Sorge","die","noun","","","",""
"de.lex.souvenir","souvenir","Souvenir","das","noun","","","",""
"de.lex.soweit-ich-weiss","as far as I know","soweit ich weiß","","phrase","","","",""
"de.lex.sowieso","anyway","sowieso","","word","","","",""
"de.lex.sowohl-als-auch","both ... and ...","sowohl ... als auch ...","","phrase","","","",""
"de.lex.sozusagen","So to speak.","Sozusagen.","","noun","","","",""
"de.lex.spaet","late","spät","","word","","","",""
"de.lex.spaeter","later","später","","word","","","",""
"de.lex.spam","spam","Spam","der","noun","","","",""
"de.lex.spannung","voltage","Spannung","die","noun","","","",""
"de.lex.sparen","to save","sparen","","verb","","","",""
"de.lex.spazieren","to stroll","spazieren","","verb","","","",""
"de.lex.spazieren-gehen.go-for-a-walk","to go for a walk","spazieren gehen","","phrase","go for a walk","","",""
"de.lex.spazieren-gehen.walk","to walk","spazieren gehen","","phrase","walk","","",""
"de.lex.speichern","to save (file)","speichern","","verb","","","",""
"de.lex.speisekarte","menu","Speisekarte","die","noun","","","",""
"de.lex.spenden","to donate","spenden","","verb","","","",""
"de.lex.spiegel","mirror","Spiegel","der","noun","","","",""
"de.lex.spiel","game","Spiel","das","noun","","","",""
"de.lex.spielen","to play","spielen","","verb","","","",""
"de.lex.spieler","player","Spieler","der","noun","","","",""
"de.lex.spielzeug","toy","Spielzeug","das","noun","","","",""
"de.lex.spinat","spinach","Spinat","der","noun","","","",""
"de.lex.spinne","spider","Spinne","die","noun","","","",""
"de.lex.spinnen","to spin","spinnen","","verb","","","",""
"de.lex.spitz","pointed / sharp-tipped","spitz","","word","","","",""
"de.lex.spitze","the top","Spitze","die","noun","","","",""
"de.lex.sport","sport","Sport","der","noun","","","",""
"de.lex.sporthalle","sports hall","Sporthalle","die","noun","","","",""
"de.lex.sportkleidung","sportswear","Sportkleidung","die","noun","","","",""
"de.lex.sportlich","athletic","sportlich","","word","","","",""
"de.lex.sportverein","sports club","Sportverein","der","noun","","","",""
"de.lex.sprache","language","Sprache","die","noun","","","",""
"de.lex.sprachkurs","language course","Sprachkurs","der","noun","","","",""
"de.lex.sprechen","to speak","sprechen","","verb","","","",""
"de.lex.sprechen-gesprochen","to speak → spoken","sprechen → gesprochen","","phrase","","","",""
"de.lex.sprechen-rede-sprecher","to speak → speech → speaker","sprechen → Rede → Sprecher","","phrase","","","",""
"de.lex.sprechen-sie-deutsch","Do you speak German?","Sprechen Sie Deutsch?","","phrase","","","",""
"de.lex.sprechen-sie-englisch","Do you speak English?","Sprechen Sie Englisch?","","phrase","","","",""
"de.lex.sprechen-ueber","to talk about","sprechen über","","phrase","","","",""
"de.lex.sprich-langsam","Speak slowly! (du)","Sprich langsam!","","phrase","","","",""
"de.lex.springen","to jump","springen","","verb","","","",""
"de.lex.spritze","injection","Spritze","die","noun","","","",""
"de.lex.spuelmaschine","dishwasher","Spülmaschine","die","noun","","","",""
"de.lex.spur","clue / trace","Spur","die","noun","","A0","",""
"de.lex.staatsbuergerschaft","citizenship","Staatsbürgerschaft","die","noun","","","",""
"de.lex.stab","staff / rod","Stab","der","noun","","","",""
"de.lex.stadion","stadium","Stadion","das","noun","","","",""
"de.lex.stadt","city","Stadt","die","noun","","","",""
"de.lex.stadtzentrum","city center","Stadtzentrum","das","noun","","","",""
"de.lex.stahl","steel","Stahl","der","noun","","","",""
"de.lex.stark","strong","stark","","word","","","",""
"de.lex.start-up","startup","Start-up","das","noun","","","",""
"de.lex.starten-anfangen","to start","starten / anfangen","","phrase","","","",""
"de.lex.statt-anstatt","instead of (Genitiv)","statt / anstatt","","phrase","","","",""
"de.lex.statue","statue","Statue","die","noun","","","",""
"de.lex.stau","traffic jam","Stau","der","noun","","","",""
"de.lex.staubsauger","vacuum cleaner","Staubsauger","der","noun","","","",""
"de.lex.stechen","to sting / to stab","stechen","","verb","","","",""
"de.lex.steckdose","power outlet","Steckdose","die","noun","","","",""
"de.lex.stecken","to stick / to put into","stecken","","verb","","","",""
"de.lex.steh-auf","Stand up! (du)","Steh auf!","","phrase","","","",""
"de.lex.stehen","to stand","stehen","","verb","","","",""
"de.lex.stehen-gestanden","to stand → stood","stehen → gestanden","","phrase","","","",""
"de.lex.stehlen","to steal","stehlen","","verb","","","",""
"de.lex.steif","stiff","steif","","word","","","",""
"de.lex.steigen-gestiegen","to rise → risen","steigen → gestiegen","","phrase","","","",""
"de.lex.stein","stone","Stein","der","noun","","","",""
"de.lex.stellen","to place upright","stellen","","verb","","","",""
"de.lex.sterben","to die","sterben","","verb","","","",""
"de.lex.stern","star","Stern","der","noun","","","",""
"de.lex.steuer","tax","Steuer","die","noun","","","",""
"de.lex.stich","stitch / sting (noun)","Stich","der","noun","","","",""
"de.lex.stiefel","boots","Stiefel","die","noun","","","",""
"de.lex.stiefmutter","stepmother","Stiefmutter","die","noun","","","",""
"de.lex.stiefvater","stepfather","Stiefvater","der","noun","","","",""
"de.lex.stift","pen","Stift","der","noun","","","",""
"de.lex.still","still / quiet","still","","word","","","",""
"de.lex.stimme","voice","Stimme","die","noun","","A0","",""
"de.lex.stinken","to stink","stinken","","verb","","","",""
"de.lex.stinktier","skunk","Stinktier","das","noun","","","",""
"de.lex.stipendium","scholarship","Stipendium","das","noun","","","",""
"de.lex.stirn","forehead","Stirn","die","noun","","","",""
"de.lex.stock","hive / storey / stick","Stock","der","noun","","","",""
"de.lex.stolz","pride","Stolz","der","noun","","","",""
"de.lex.stolz-sein-auf","to be proud of","stolz sein auf","","phrase","","","",""
"de.lex.stoppen-aufhoeren","to stop","stoppen / aufhören","","phrase","","","",""
"de.lex.storch","stork","Storch","der","noun","","","",""
"de.lex.storniert-annulliert","cancelled","storniert / annulliert","","phrase","","","",""
"de.lex.stornierung","cancellation","Stornierung","die","noun","","","",""
"de.lex.strahlung","radiation","Strahlung","die","noun","","","",""
"de.lex.strand","beach","Strand","der","noun","","","",""
"de.lex.strasse.road","road","Straße","die","noun","road","","",""
"de.lex.strasse.street","street","Straße","die","noun","street","","",""
"de.lex.strassenbahn","tram","Straßenbahn","die","noun","","","",""
"de.lex.strategie","the strategy","Strategie","die","noun","","","",""
"de.lex.streamen","to stream","streamen","","verb","","","",""
"de.lex.streamingdienst","streaming service","Streamingdienst","der","noun","","","",""
"de.lex.strecken","to stretch","strecken","","verb","","","",""
"de.lex.streiken","to strike","streiken","","verb","","","",""
"de.lex.streiten-argumentieren","to argue","streiten / argumentieren","","phrase","","","",""
"de.lex.streng-genommen","strictly speaking","streng genommen","","phrase","","","",""
"de.lex.stress","stress","Stress","der","noun","","","",""
"de.lex.streuen","to strew / to scatter","streuen","","verb","","","",""
"de.lex.stricken","knitting","Stricken","das","noun","","","",""
"de.lex.stroh","straw","Stroh","das","noun","","","",""
"de.lex.strom.current","current","Strom","der","noun","current","","",""
"de.lex.strom.electric-current","stream / electric current","Strom","der","noun","electric current","","",""
"de.lex.struktur","structure","Struktur","die","noun","","","",""
"de.lex.student","student","Student","der","noun","","","",""
"de.lex.studentin","student (f)","Studentin","die","noun","","","",""
"de.lex.studiengebuehr","tuition fee","Studiengebühr","die","noun","","","",""
"de.lex.studieren","to study at university","studieren","","verb","","","",""
"de.lex.studieren-lernen","to study","studieren / lernen","","phrase","","","",""
"de.lex.stueck","the piece","Stück","das","noun","","","",""
"de.lex.stufe","the stage","Stufe","die","noun","","","",""
"de.lex.stuhl","chair","Stuhl","der","noun","","","",""
"de.lex.stumpf","blunt / dull","stumpf","","word","","","",""
"de.lex.stunde.hour","hour","Stunde","die","noun","hour","","",""
"de.lex.stunde.lesson","lesson","Stunde","die","noun","lesson","","",""
"de.lex.stur","stubborn","stur","","word","","","",""
"de.lex.sturm","storm","Sturm","der","noun","","","",""
"de.lex.suchen","to search","suchen","","verb","","","",""
"de.lex.sueden","south","Süden","der","noun","","","",""
"de.lex.suedtirol-italien","South Tyrol (Italy, German-speaking)","Südtirol (Italien)","","phrase","","","",""
"de.lex.suess","sweet","süß","","word","","","",""
"de.lex.superlativ-am-sten-am-groessten","Superlative: am ...sten → am größten","Superlativ: am ...sten → am größten","","phrase","","","",""
"de.lex.supermarkt","supermarket","Supermarkt","der","noun","","","",""
"de.lex.suppe","soup","Suppe","die","noun","","","",""
"de.lex.sympathisch","likeable","sympathisch","","word","","","",""
"de.lex.symptom","symptom","Symptom","das","noun","","","",""
"de.lex.system","system","System","das","noun","","","",""
"de.lex.t-shirt","t-shirt","T-Shirt","das","noun","","","",""
"de.lex.tablet","tablet","Tablet","das","noun","","","",""
"de.lex.tablett","tray","Tablett","das","noun","","","",""
"de.lex.tablette","pill","Tablette","die","noun","","","",""
"de.lex.taeglich","daily","täglich","","word","","","",""
"de.lex.tafel","blackboard","Tafel","die","noun","","","",""
"de.lex.tag","day","Tag","der","noun","","","",""
"de.lex.tag-der-deutschen-einheit","Day of German Unity","Tag der Deutschen Einheit","der","phrase","","","",""
"de.lex.tal","valley","Tal","das","noun","","","",""
"de.lex.taler","the taler (old coin)","Taler","der","noun","","","",""
"de.lex.tankstelle","fuel station","Tankstelle","die","noun","","","",""
"de.lex.tante","aunt","Tante","die","noun","","","",""
"de.lex.tanzen.dance","to dance","tanzen","","verb","dance","","",""
"de.lex.tanzen.dancing","dancing","Tanzen","das","noun","dancing","","",""
"de.lex.tasche.bag","bag","Tasche","die","noun","bag","","",""
"de.lex.tasche.pocket","pocket","Tasche","die","noun","pocket","","",""
"de.lex.tasse","cup","Tasse","die","noun","","","",""
"de.lex.tastatur","keyboard","Tastatur","die","noun","","","",""
"de.lex.taste","key / button (to press)","Taste","die","noun","","","",""
"de.lex.taten-sagen-mehr-als-worte","actions speak louder than words","Taten sagen mehr als Worte","","phrase","","","",""
"de.lex.tatsache","the fact","Tatsache","die","noun","","","",""
"de.lex.tatsaechlich","indeed","tatsächlich","","word","","","",""
"de.lex.tatsaechlich-eigentlich","as a matter of fact","tatsächlich / eigentlich","","phrase","","","",""
"de.lex.tattoo","tattoo","Tattoo","das","noun","","","",""
"de.lex.tau","dew","Tau","der","noun","","","",""
"de.lex.taub","deaf","taub","","word","","","",""
"de.lex.taube","pigeon","Taube","die","noun","","","",""
"de.lex.tauen","to thaw","tauen","","verb","","","",""
"de.lex.tausend","thousand","tausend","","word","","","",""
"de.lex.taxi","taxi","Taxi","das","noun","","","",""
"de.lex.team","team","Team","das","noun","","","",""
"de.lex.technologie","technology","Technologie","die","noun","","","",""
"de.lex.tee","tea","Tee","der","noun","","","",""
"de.lex.teenager","teenager","Teenager","der","noun","","","",""
"de.lex.teig","dough","Teig","der","noun","","","",""
"de.lex.teil","part / share","Teil","der","noun","","","",""
"de.lex.teilen","to share","teilen","","verb","","","",""
"de.lex.teilnehmen.participate","to participate","teilnehmen","","verb","participate","","",""
"de.lex.teilnehmen.take-part","to take part","teilnehmen","","verb","take part","","",""
"de.lex.telefon.phone","phone","Telefon","das","noun","phone","","",""
"de.lex.telefon.telephone","telephone","Telefon","das","noun","telephone","","",""
"de.lex.telefonnummer","phone number","Telefonnummer","die","noun","","","",""
"de.lex.teleskop","telescope","Teleskop","das","noun","","","",""
"de.lex.teller","plate","Teller","der","noun","","","",""
"de.lex.temperatur","the temperature","Temperatur","die","noun","","","",""
"de.lex.tennis","tennis","Tennis","das","noun","","","",""
"de.lex.teppich","carpet","Teppich","der","noun","","","",""
"de.lex.termin","appointment","Termin","der","noun","","","",""
"de.lex.terrasse","terrace","Terrasse","die","noun","","","",""
"de.lex.testen","to test","testen","","verb","","","",""
"de.lex.teuer","expensive","teuer","","word","","","",""
"de.lex.teuer-teurer-am-teuersten","expensive – more – most","teuer – teurer – am teuersten","","phrase","","","",""
"de.lex.teufel","devil","Teufel","der","noun","","","",""
"de.lex.text","text","Text","der","noun","","","",""
"de.lex.theater.theater","theater","Theater","das","noun","theater","","",""
"de.lex.theater.theatre","theatre","Theater","das","noun","theatre","","",""
"de.lex.theorie","theory","Theorie","die","noun","","","",""
"de.lex.therapie","therapy","Therapie","die","noun","","","",""
"de.lex.ticket","ticket","Ticket","das","noun","","","",""
"de.lex.tief","deep","tief","","word","","","",""
"de.lex.tierarzt","veterinarian","Tierarzt","der","noun","","","",""
"de.lex.tiger","tiger","Tiger","der","noun","","","",""
"de.lex.tippen","to tap","tippen","","verb","","","",""
"de.lex.tisch","table","Tisch","der","noun","","","",""
"de.lex.tochter","daughter","Tochter","die","noun","","","",""
"de.lex.tod","death","Tod","der","noun","","","",""
"de.lex.tolerant","broad-minded","tolerant","","word","","","",""
"de.lex.tomate","tomato","Tomate","die","noun","","","",""
"de.lex.ton","clay","Ton","der","noun","","","",""
"de.lex.topf","pot","Topf","der","noun","","","",""
"de.lex.tor.gate","gate","Tor","das","noun","gate","","",""
"de.lex.tor.goal","goal (in sports)","Tor","das","noun","goal","","",""
"de.lex.tot","dead","tot","","word","","","",""
"de.lex.tradition","tradition","Tradition","die","noun","","","",""
"de.lex.traditionell","traditional","traditionell","","word","","","",""
"de.lex.traeumen","to dream","träumen","","verb","","","",""
"de.lex.tragen","to carry","tragen","","verb","","","",""
"de.lex.tragen-getragen","to carry → carried","tragen → getragen","","phrase","","","",""
"de.lex.trainer","coach","Trainer","der","noun","","","",""
"de.lex.transparent","transparent","transparent","","word","","","",""
"de.lex.traube","grape","Traube","die","noun","","","",""
"de.lex.trauer","mourning / grief","Trauer","die","noun","","","",""
"de.lex.traum","dream","Traum","der","noun","","","",""
"de.lex.trauma","trauma","Trauma","das","noun","","","",""
"de.lex.traurig","sad","traurig","","word","","","",""
"de.lex.traurigkeit","sadness","Traurigkeit","die","noun","","","",""
"de.lex.treffen","to meet","treffen","","verb","","","",""
"de.lex.treffen-getroffen","to meet → met","treffen → getroffen","","phrase","","","",""
"de.lex.treiben","to drive / to drift","treiben","","verb","","","",""
"de.lex.treibhauseffekt","greenhouse effect","Treibhauseffekt","der","noun","","","",""
"de.lex.trennbares-praefix-am-ende-des-hauptsatzes","Separable prefix at end of main clause","Trennbares Präfix am Ende des Hauptsatzes","","phrase","","","",""
"de.lex.treppe","stairs","Treppe","die","noun","","","",""
"de.lex.treten","to tread / to step / to kick","treten","","verb","","","",""
"de.lex.trinken","to drink","trinken","","verb","","","",""
"de.lex.trinken-getrunken","to drink → drunk","trinken → getrunken","","phrase","","","",""
"de.lex.trinkgeld","tip","Trinkgeld","das","noun","","","",""
"de.lex.tropfen","drop","Tropfen","der","noun","","","",""
"de.lex.trost","comfort / consolation","Trost","der","noun","","","",""
"de.lex.trotz","despite (Genitiv)","trotz","","word","","","",""
"de.lex.trotzdem.even-so","even so","trotzdem","","word","even so","","",""
"de.lex.trotzdem.nevertheless","nevertheless","trotzdem","","word","nevertheless","","",""
"de.lex.trotzdem-dennoch","all the same","trotzdem / dennoch","","phrase","","","",""
"de.lex.tschuess","Bye! (informal)","Tschüss!","","noun","","","",""
"de.lex.tuer","door","Tür","die","noun","","","",""
"de.lex.tun","to do","tun","","word","","","",""
"de.lex.tunnel","tunnel","Tunnel","der","noun","","","",""
"de.lex.turm","tower","Turm","der","noun","","","",""
"de.lex.turnen","gymnastics","Turnen","das","noun","","","",""
"de.lex.turnier","tournament","Turnier","das","noun","","","",""
"de.lex.typisch","typical","typisch","","word","","","",""
"de.lex.u-bahn","subway","U-Bahn","die","noun","","","",""
"de.lex.uebel","nauseous / evil","übel","","word","","","",""
"de.lex.ueben","to practice","üben","","verb","","","",""
"de.lex.ueber","over / above / about","über","","function","","","",""
"de.lex.ueber-dativ","above (Dativ)","über (Dativ)","","phrase","","","",""
"de.lex.ueberall","everywhere","überall","","word","","","",""
"de.lex.uebergewichtig","overweight","übergewichtig","","word","","","",""
"de.lex.uebermorgen","the day after tomorrow","übermorgen","","verb","","","",""
"de.lex.ueberpruefen","to check","überprüfen","","verb","","","",""
"de.lex.ueberrascht","surprised","überrascht","","word","","","",""
"de.lex.ueberraschung","surprise","Überraschung","die","noun","","","",""
"de.lex.ueberreden","to persuade","überreden","","verb","","","",""
"de.lex.ueberschrift","headline","Überschrift","die","noun","","","",""
"de.lex.uebersetzen","to translate","übersetzen","","verb","","","",""
"de.lex.uebersetzt-werden","to be translated","übersetzt werden","","phrase","","","",""
"de.lex.uebersetzung","translation","Übersetzung","die","noun","","","",""
"de.lex.ueberzeugen","to convince","überzeugen","","verb","","","",""
"de.lex.uebrigens","By the way.","Übrigens.","","noun","","","",""
"de.lex.uebung","exercise","Übung","die","noun","","","",""
"de.lex.uebung-macht-den-meister","practice makes perfect","Übung macht den Meister","","phrase","","","",""
"de.lex.uhr.clock","watch","Uhr","die","noun","clock","","",""
"de.lex.uhr.clock-2","clock","Uhr","die","noun","clock","","",""
"de.lex.um","around / about / for","um","","function","","","",""
"de.lex.um-5-uhr","at 5 o'clock","um 5 Uhr","","phrase","","","",""
"de.lex.um-die-ecke","around the corner","um die Ecke","","phrase","","","",""
"de.lex.um-es-kurz-zu-fassen","to make a long story short","um es kurz zu fassen","","phrase","","","",""
"de.lex.um-genauer-zu-sein","To be more precise...","Um genauer zu sein...","","phrase","","","",""
"de.lex.um-wie-viel-uhr-ist-der-check-out","What time is check-out?","Um wie viel Uhr ist der Check-out?","","phrase","","","",""
"de.lex.um-zu","in order to","um ... zu","","phrase","","","",""
"de.lex.umarmen","to hug","umarmen","","verb","","","",""
"de.lex.umkleidekabine","fitting room","Umkleidekabine","die","noun","","","",""
"de.lex.umlaut-im-komparativ-alt-aelter-warm-waermer","Umlaut in comparatives: alt → älter","Umlaut im Komparativ: alt → älter, warm → wärmer","","phrase","","","",""
"de.lex.umsteigen","to change trains","umsteigen","","verb","","","",""
"de.lex.umwelt","environment","Umwelt","die","noun","","","",""
"de.lex.unbequem","uncomfortable","unbequem","","word","","","",""
"de.lex.unbestimmter-artikel-m-akk-einen","ein → einen (m, Akkusativ)","Unbestimmter Artikel m, Akk.: einen","","phrase","","","",""
"de.lex.und","and","und","","function","","","",""
"de.lex.ungeduldig","impatient","ungeduldig","","word","","","",""
"de.lex.ungefaehr","approximately","ungefähr","","word","","","",""
"de.lex.ungenuegend","grade F / fail","ungenügend","","word","","","",""
"de.lex.ungern","reluctantly","ungern","","verb","","","",""
"de.lex.ungewoehnlich","unusual","ungewöhnlich","","word","","","",""
"de.lex.universitaet","university","Universität","die","noun","","","",""
"de.lex.unmoeglich","impossible","unmöglich","","word","","","",""
"de.lex.unruhe","the unrest","Unruhe","die","noun","","","",""
"de.lex.uns","to us (dative)","uns","","word","","","",""
"de.lex.uns-selbst","ourselves","uns selbst","","phrase","","","",""
"de.lex.unten","downstairs","unten","","verb","","","",""
"de.lex.unten-ganz-unten","at the bottom","unten / ganz unten","","phrase","","","",""
"de.lex.unter","under / below","unter","","word","","","",""
"de.lex.unter-dativ","below (Dativ)","unter (Dativ)","","phrase","","","",""
"de.lex.unter-keinen-umstaenden","under no circumstances","unter keinen Umständen","","phrase","","","",""
"de.lex.unter-uns-gesagt","Between you and me...","Unter uns gesagt...","","phrase","","","",""
"de.lex.unterhaltung","entertainment","Unterhaltung","die","noun","","","",""
"de.lex.unternehmer","entrepreneur","Unternehmer","der","noun","","","",""
"de.lex.unterschied","difference","Unterschied","der","noun","","","",""
"de.lex.unterschreiben","to sign","unterschreiben","","verb","","","",""
"de.lex.unterstuetzen","to support","unterstützen","","verb","","","",""
"de.lex.unterstuetzung","the support","Unterstützung","die","noun","","","",""
"de.lex.untersuchen","to investigate","untersuchen","","verb","","","",""
"de.lex.unterwaesche","underwear","Unterwäsche","die","noun","","","",""
"de.lex.upload","upload","Upload","der","noun","","","",""
"de.lex.uralt","ancient","uralt","","word","","","",""
"de.lex.urlaub","holiday","Urlaub","der","noun","","","",""
"de.lex.ursache","cause","Ursache","die","noun","","","",""
"de.lex.vage","vague","vage","","word","","","",""
"de.lex.vater","father","Vater","der","noun","","","",""
"de.lex.velo-statt-fahrrad","bike (Swiss informal)","Velo (statt Fahrrad)","das","phrase","","","",""
"de.lex.verantwortung","responsibility","Verantwortung","die","noun","","","",""
"de.lex.verband","bandage","Verband","der","noun","","","",""
"de.lex.verbessern","to improve","verbessern","","verb","","","",""
"de.lex.verbesserung","the improvement","Verbesserung","die","noun","","","",""
"de.lex.verbieten","to ban","verbieten","","verb","","","",""
"de.lex.verbinden","to connect","verbinden","","verb","","","",""
"de.lex.verbindung","the connection","Verbindung","die","noun","","","",""
"de.lex.verbringen","to spend (time)","verbringen","","verb","","","",""
"de.lex.verdienen","to earn","verdienen","","verb","","","",""
"de.lex.vereinbarung","the agreement","Vereinbarung","die","noun","","","",""
"de.lex.verfassung","constitution","Verfassung","die","noun","","","",""
"de.lex.verfolgen","to prosecute","verfolgen","","verb","","","",""
"de.lex.verfuegbar","available","verfügbar","","word","","","",""
"de.lex.vergangenheit","past","Vergangenheit","die","noun","","","",""
"de.lex.vergeben-verzeihen","to forgive","vergeben / verzeihen","","phrase","","","",""
"de.lex.vergessen","to forget","vergessen","","verb","","","",""
"de.lex.vergessen-vergessen","to forget → forgotten","vergessen → vergessen","","phrase","","","",""
"de.lex.vergleichen","to compare","vergleichen","","verb","","","",""
"de.lex.verhalten","the behavior","Verhalten","das","noun","","","",""
"de.lex.verhandeln","to negotiate","verhandeln","","verb","","","",""
"de.lex.verheiratet","married","verheiratet","","word","","","",""
"de.lex.verhindern","to prevent","verhindern","","verb","","","",""
"de.lex.verkauf","sale","Verkauf","der","noun","","","",""
"de.lex.verkaufen","to sell","verkaufen","","verb","","","",""
"de.lex.verkauft-werden","to be sold","verkauft werden","","phrase","","","",""
"de.lex.verkehr","traffic","Verkehr","der","noun","","","",""
"de.lex.verlassen","to leave","verlassen","","verb","","","",""
"de.lex.verlassen-verlassen","to leave → left","verlassen → verlassen","","phrase","","","",""
"de.lex.verleihen","to lend","verleihen","","verb","","","",""
"de.lex.verlieren","to lose","verlieren","","verb","","","",""
"de.lex.verlieren-verloren","to lose → lost","verlieren → verloren","","phrase","","","",""
"de.lex.verlust","loss","Verlust","der","noun","","","",""
"de.lex.vermeiden","to avoid","vermeiden","","verb","","","",""
"de.lex.veroeffentlichen","to publish","veröffentlichen","","verb","","","",""
"de.lex.veroeffentlicht-werden","to be published","veröffentlicht werden","","phrase","","","",""
"de.lex.verringern","to decrease","verringern","","verb","","","",""
"de.lex.verringerung","the decrease","Verringerung","die","noun","","","",""
"de.lex.versand","shipping","Versand","der","noun","","","",""
"de.lex.verschlafen","to oversleep","verschlafen","","verb","","","",""
"de.lex.verschluesseln","to encrypt","verschlüsseln","","verb","","","",""
"de.lex.verschluesselung","encryption","Verschlüsselung","die","noun","","","",""
"de.lex.verschmutzen","to pollute","verschmutzen","","verb","","","",""
"de.lex.versehentlich","accidentally","versehentlich","","word","","","",""
"de.lex.versicherung","insurance","Versicherung","die","noun","","","",""
"de.lex.versicherungskarte","insurance card","Versicherungskarte","die","noun","","","",""
"de.lex.verspaetet","delayed","verspätet","","word","","","",""
"de.lex.versprechen","to promise","versprechen","","verb","","","",""
"de.lex.versteh-mich-nicht-falsch.do-not-get-me-wrong","Do not get me wrong.","Versteh mich nicht falsch.","","phrase","do not get me wrong","","",""
"de.lex.versteh-mich-nicht-falsch.do-not-misunderstand-me","Do not misunderstand me.","Versteh mich nicht falsch.","","phrase","do not misunderstand me","","",""
"de.lex.verstehen","to understand","verstehen","","verb","","","",""
"de.lex.verstehen-sie-mich-nicht-falsch","Don't get me wrong.","Verstehen Sie mich nicht falsch.","","phrase","","","",""
"de.lex.verstehen-verstanden","to understand → understood","verstehen → verstanden","","phrase","","","",""
"de.lex.verstehst-du","Do you understand?","Verstehst du?","","phrase","","","",""
"de.lex.versuch","experiment / attempt","Versuch","der","noun","","","",""
"de.lex.versuchen","to try","versuchen","","verb","","","",""
"de.lex.vertrag","contract","Vertrag","der","noun","","","",""
"de.lex.vertrauen","trust","Vertrauen","das","noun","","","",""
"de.lex.verurteilen","to sentence","verurteilen","","verb","","","",""
"de.lex.verwalten-leiten","to manage","verwalten / leiten","","phrase","","","",""
"de.lex.video","video","Video","das","noun","","","",""
"de.lex.videoanruf","video call","Videoanruf","der","noun","","","",""
"de.lex.videospiel","video game","Videospiel","das","noun","","","",""
"de.lex.viel-glueck","Good luck!","Viel Glück!","","phrase","","","",""
"de.lex.viel-interessanter","far more interesting","viel interessanter","","phrase","","","",""
"de.lex.viel-mehr-am-meisten","much – more – most","viel – mehr – am meisten","","phrase","","","",""
"de.lex.viel-schlechter","much worse","viel schlechter","","phrase","","","",""
"de.lex.viel-spass","Have fun!","Viel Spaß!","","phrase","","","",""
