"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"it.lex.plastica","plastic","plastica","","","","","2407","core-3000"
"it.lex.vetro","glass","vetro","","","","","2408","core-3000"
"it.lex.pelle-cuoio","leather","pelle / cuoio","","","","","2409","core-3000"
"it.lex.oro","gold","oro","","","","","2413","core-3000"
"it.lex.argento","silver","argento","","","","","2414","core-3000"
"it.lex.ferro","iron","ferro","","","","","2415","core-3000"
"it.lex.acciaio","steel","acciaio","","","","","2416","core-3000"
"it.lex.luce","light","luce","","","","","2417","core-3000"
"it.lex.ombra","shadow","ombra","","","","","2418","core-3000"
"it.lex.suono","sound","suono","","","","","2419","core-3000"
"it.lex.rumore","noise","rumore","","","","","2420","core-3000"
"it.lex.energia","energy","energia","","","","","2421","core-3000"
"it.lex.potenza-forza","power","potenza / forza","","","","","2422","core-3000"
"it.lex.calore","heat","calore","","","","","2423","core-3000"
"it.lex.pressione","pressure","pressione","","","","","2424","core-3000"
"it.lex.gravita","gravity","gravità","","","","","2425","core-3000"
"it.lex.elettricita","electricity","elettricità","","","","","2426","core-3000"
"it.lex.atomo","atom","atomo","","","","","2427","core-3000"
"it.lex.molecola","molecule","molecola","","","","","2428","core-3000"
"it.lex.cellula.cell-biology","cell (biology)","cellula","","","","","2429","core-3000"
"it.lex.dna","DNA","DNA","","","","","2430","core-3000"
"it.lex.routine-mattutina","morning routine","routine mattutina","","","","","2433","core-3000"
"it.lex.routine-serale","evening routine","routine serale","","","","","2434","core-3000"
"it.lex.stile-di-vita-sano","healthy lifestyle","stile di vita sano","","","","","2435","core-3000"
"it.lex.dieta-equilibrata","balanced diet","dieta equilibrata","","","","","2436","core-3000"
"it.lex.attivita-fisica","physical activity","attività fisica","","","","","2437","core-3000"
"it.lex.salute-mentale","mental health","salute mentale","","","","","2438","core-3000"
"it.lex.benessere","well-being","benessere","","","","","2439","core-3000"
"it.lex.qualita-della-vita","quality of life","qualità della vita","","","","","2440","core-3000"
"it.lex.equilibrio-tra-lavoro-e-vita","work-life balance","equilibrio tra lavoro e vita","","","","","2441","core-3000"
"it.lex.tempo-libero","free time","tempo libero","","","","","2442","core-3000"
"it.lex.intrattenimento","entertainment","intrattenimento","","","","","2443","core-3000"
"it.lex.soddisfazione","satisfaction","soddisfazione","","","","","2444","core-3000"
"it.lex.felicita","happiness","felicità","","","","","2445","core-3000"
"it.lex.gentile-signore-gentile-signora","Dear Sir/Madam,","Gentile Signore / Gentile Signora,","","","","","2446","core-3000"
"it.lex.egregio-signor-rossi","Dear Mr. Rossi,","Egregio Signor Rossi,","","","","","2447","core-3000"
"it.lex.le-scrivo-riguardo-a","I am writing to you regarding...","Le scrivo riguardo a...","","","","","2448","core-3000"
"it.lex.in-allegato-trova","Please find attached...","In allegato trova...","","","","","2449","core-3000"
"it.lex.in-attesa-di-una-sua-risposta","I look forward to hearing from you.","In attesa di una Sua risposta.","","","","","2450","core-3000"
"it.lex.cordiali-saluti","Yours sincerely,","Cordiali saluti,","","","","","2451","core-3000"
"it.lex.distinti-saluti","Kind regards,","Distinti saluti,","","","","","2452","core-3000"
"it.lex.a-mio-parere-secondo-me","In my opinion...","A mio parere... / Secondo me...","","","","","2453","core-3000"
"it.lex.questo-suggerisce-che","This suggests that...","Questo suggerisce che...","","","","","2454","core-3000"
"it.lex.in-conclusione","To conclude...","In conclusione...","","","","","2455","core-3000"
"it.lex.in-sintesi","In summary...","In sintesi...","","","","","2456","core-3000"
"it.lex.veniamo-al-dunque","Let's get down to business.","Veniamo al dunque.","","","","","2457","core-3000"
"it.lex.affare-fatto","That's a deal.","Affare fatto!","","","","","2458","core-3000"
"it.lex.tutto-sommato","All things considered...","Tutto sommato...","","","","","2459","core-3000"
"it.lex.la-cosa-piu-importante-e","The most important thing is...","La cosa più importante è...","","","","","2460","core-3000"
"it.lex.prima-o-poi","sooner or later","prima o poi","","","","","2461","core-3000"
"it.lex.piu-o-meno","more or less","più o meno","","","","","2462","core-3000"
"it.lex.passo-dopo-passo","step by step","passo dopo passo","","","","","2463","core-3000"
"it.lex.sostenibile","sustainable","sostenibile","","","","","2464","core-3000"
"it.lex.efficiente","efficient","efficiente","","","","","2465","core-3000"
"it.lex.innovativo","innovative","innovativo","","","","","2466","core-3000"
"it.lex.trasparente","transparent","trasparente","","","","","2467","core-3000"
"it.lex.proattivo","proactive","proattivo","","","","","2468","core-3000"
"it.lex.ad-essere-onesti-onestamente","to be honest","ad essere onesti / onestamente","","","","","2469","core-3000"
"it.lex.tra-me-e-te","between you and me","tra me e te","","","","","2470","core-3000"
"it.lex.se-ho-capito-bene","if I understand correctly","se ho capito bene","","","","","2471","core-3000"
"it.lex.sembra-che","it seems that","sembra che","","","","","2472","core-3000"
"it.lex.in-effetti","as a matter of fact","in effetti","","","","","2475","core-3000"
"it.lex.per-questo-motivo","for this reason","per questo motivo","","","","","2476","core-3000"
"it.lex.a-prima-vista","at first glance","a prima vista","","","","","2478","core-3000"
"it.lex.lo-stesso-ugualmente","all the same","lo stesso / ugualmente","","","","","2479","core-3000"
"it.lex.non-vedo-l-ora","I'm looking forward to it.","Non vedo l'ora.","","","","","2480","core-3000"
"it.lex.alla-prossima","See you next time!","Alla prossima!","","","","","2481","core-3000"
"it.lex.e-stato-un-piacere","It was a pleasure.","È stato un piacere.","","","","","2482","core-3000"
"it.lex.sono-impressionato-a","I'm impressed.","Sono impressionato/a.","","","","","2483","core-3000"
"it.lex.e-incredibile","That's incredible!","È incredibile!","","","","","2484","core-3000"
"it.lex.non-ci-posso-credere","I can't believe it.","Non ci posso credere.","","","","","2485","core-3000"
"it.lex.sono-orgoglioso-a-di-te","I'm proud of you.","Sono orgoglioso/a di te.","","","","","2486","core-3000"
"it.lex.hai-fatto-benissimo","You did great!","Hai fatto benissimo!","","","","","2487","core-3000"
"it.lex.mi-sento-benissimo-oggi","I feel great today.","Mi sento benissimo oggi.","","","","","2488","core-3000"
"it.lex.e-in-forma","She is in good shape.","È in forma.","","","","","2489","core-3000"
"it.lex.conduce-una-vita-sana","He leads a healthy life.","Conduce una vita sana.","","","","","2490","core-3000"
"it.lex.cerco-di-evitare-lo-zucchero","I try to avoid sugar.","Cerco di evitare lo zucchero.","","","","","2491","core-3000"
"it.lex.vado-a-letto-presto","I go to bed early.","Vado a letto presto.","","","","","2492","core-3000"
"it.lex.non-ho-contanti","I don't have any cash.","Non ho contanti.","","","","","2493","core-3000"
"it.lex.c-e-un-bancomat-qui-vicino","Is there an ATM nearby?","C'è un bancomat qui vicino?","","","","","2494","core-3000"
"it.lex.ho-perso-il-portafoglio","I've lost my wallet.","Ho perso il portafoglio.","","","","","2495","core-3000"
"it.lex.chiama-la-polizia","Call the police!","Chiama la polizia!","","","","","2496","core-3000"
"it.lex.e-un-emergenza","It's an emergency.","È un'emergenza.","","","","","2497","core-3000"
"it.lex.ho-bisogno-di-aiuto","I need help.","Ho bisogno di aiuto.","","","","","2498","core-3000"
"it.lex.non-mi-sento-bene","I'm not feeling well.","Non mi sento bene.","","","","","2499","core-3000"
"it.lex.devo-andare-dal-medico","I need to see a doctor.","Devo andare dal medico.","","","","","2500","core-3000"
"it.lex.dov-e-l-ospedale-piu-vicino","Where is the nearest hospital?","Dov'è l'ospedale più vicino?","","","","","2501","core-3000"
"it.lex.posso-usare-il-tuo-telefono","Can I use your phone?","Posso usare il tuo telefono?","","","","","2502","core-3000"
"it.lex.sono-stato-a-derubato-a","I've been robbed.","Sono stato/a derubato/a.","","","","","2503","core-3000"
"it.lex.il-numero-di-emergenza-in-italia-e-il-118","The emergency number in Italy is 118.","Il numero di emergenza in Italia è il 118.","","","","","2504","core-3000"
"it.lex.io-fui","I was (passato remoto)","io fui","","","","","2505","core-3000"
"it.lex.io-ebbi","I had (p.r.)","io ebbi","","","","","2506","core-3000"
"it.lex.io-andai","I went (p.r.)","io andai","","","","","2507","core-3000"
"it.lex.io-venni","I came (p.r.)","io venni","","","","","2508","core-3000"
"it.lex.io-feci","I did / made (p.r.)","io feci","","","","","2509","core-3000"
"it.lex.io-dissi","I said (p.r.)","io dissi","","","","","2510","core-3000"
"it.lex.io-diedi-detti","I gave (p.r.)","io diedi / detti","","","","","2511","core-3000"
"it.lex.io-vidi","I saw (p.r.)","io vidi","","","","","2512","core-3000"
"it.lex.io-scrissi","I wrote (p.r.)","io scrissi","","","","","2513","core-3000"
"it.lex.io-lessi","I read (p.r.)","io lessi","","","","","2514","core-3000"
"it.lex.io-presi","I took (p.r.)","io presi","","","","","2515","core-3000"
"it.lex.io-chiesi","I asked (p.r.)","io chiesi","","","","","2516","core-3000"
"it.lex.io-risposi","I answered (p.r.)","io risposi","","","","","2517","core-3000"
"it.lex.io-seppi","I knew (p.r.)","io seppi","","","","","2518","core-3000"
"it.lex.io-potei","I could (p.r.)","io potei","","","","","2519","core-3000"
"it.lex.io-dovetti","I had to (p.r.)","io dovetti","","","","","2520","core-3000"
"it.lex.io-volli","I wanted (p.r.)","io volli","","","","","2521","core-3000"
"it.lex.io-bevvi","I drank (p.r.)","io bevvi","","","","","2522","core-3000"
"it.lex.io-vissi","I lived (p.r.)","io vissi","","","","","2523","core-3000"
"it.lex.io-corsi","I ran (p.r.)","io corsi","","","","","2524","core-3000"
"it.lex.io-ruppi","I broke (p.r.)","io ruppi","","","","","2525","core-3000"
"it.lex.io-aprii","I opened (p.r.)","io aprii","","","","","2526","core-3000"
"it.lex.io-chiusi","I closed (p.r.)","io chiusi","","","","","2527","core-3000"
"it.lex.io-persi","I lost (p.r.)","io persi","","","","","2528","core-3000"
"it.lex.io-vinsi","I won (p.r.)","io vinsi","","","","","2529","core-3000"
"it.lex.io-rimasi","I remained (p.r.)","io rimasi","","","","","2530","core-3000"
"it.lex.io-misi","I put (p.r.)","io misi","","","","","2531","core-3000"
"it.lex.io-scelsi","I chose (p.r.)","io scelsi","","","","","2532","core-3000"
"it.lex.io-caddi","I fell (p.r.)","io caddi","","","","","2533","core-3000"
"it.lex.io-morii","I died (p.r.)","io morii","","","","","2534","core-3000"
"it.lex.io-andro","I will go","io andrò","","","","","2535","core-3000"
"it.lex.io-saro","I will be","io sarò","","","","","2536","core-3000"
"it.lex.io-avro","I will have","io avrò","","","","","2537","core-3000"
"it.lex.io-faro","I will do / make","io farò","","","","","2538","core-3000"
"it.lex.io-diro","I will say","io dirò","","","","","2539","core-3000"
"it.lex.io-verro","I will come","io verrò","","","","","2540","core-3000"
"it.lex.io-daro","I will give","io darò","","","","","2541","core-3000"
"it.lex.io-vedro","I will see","io vedrò","","","","","2542","core-3000"
"it.lex.io-potro","I will be able to","io potrò","","","","","2543","core-3000"
"it.lex.io-dovro","I will have to","io dovrò","","","","","2544","core-3000"
"it.lex.io-vorro","I will want","io vorrò","","","","","2545","core-3000"
"it.lex.io-sapro","I will know","io saprò","","","","","2546","core-3000"
"it.lex.io-terro","I will hold / keep","io terrò","","","","","2547","core-3000"
"it.lex.io-rimarro","I will remain","io rimarrò","","","","","2548","core-3000"
"it.lex.io-tradurro","I will translate","io tradurrò","","","","","2549","core-3000"
"it.lex.io-berro","I will drink","io berrò","","","","","2550","core-3000"
"it.lex.io-saliro","I will climb","io salirò","","","","","2551","core-3000"
"it.lex.me-lo-da","he gives it to me","me lo dà","","","","","2552","core-3000"
"it.lex.te-lo-manda","she sends it to you","te lo manda","","","","","2553","core-3000"
"it.lex.glielo-dico","I tell it to him","glielo dico","","","","","2554","core-3000"
"it.lex.glielo-diamo","we give it to them","glielo diamo","","","","","2555","core-3000"
"it.lex.me-lo-puoi-dare","Can you give it to me?","Me lo puoi dare?","","","","","2556","core-3000"
"it.lex.te-lo-mando","I'll send it to you.","Te lo mando.","","","","","2557","core-3000"
"it.lex.me-lo-ha-spiegato","He explained it to me.","Me lo ha spiegato.","","","","","2558","core-3000"
"it.lex.in-il-nel","in the (m, sg.) → nel","in + il → nel","","","","","2559","core-3000"
"it.lex.in-la-nella","in the (f, sg.) → nella","in + la → nella","","","","","2560","core-3000"
"it.lex.in-i-nei","in the (m, pl.) → nei","in + i → nei","","","","","2561","core-3000"
"it.lex.in-le-nelle","in the (f, pl.) → nelle","in + le → nelle","","","","","2562","core-3000"
"it.lex.su-il-sul","on the (m, sg.) → sul","su + il → sul","","","","","2563","core-3000"
"it.lex.su-la-sulla","on the (f, sg.) → sulla","su + la → sulla","","","","","2564","core-3000"
"it.lex.su-i-sui","on the (m, pl.) → sui","su + i → sui","","","","","2565","core-3000"
"it.lex.su-le-sulle","on the (f, pl.) → sulle","su + le → sulle","","","","","2566","core-3000"
"it.lex.da-il-dal","from the (m, sg.) → dal","da + il → dal","","","","","2567","core-3000"
"it.lex.da-la-dalla","from the (f, sg.) → dalla","da + la → dalla","","","","","2568","core-3000"
"it.lex.da-i-dai","from the (m, pl.) → dai","da + i → dai","","","","","2569","core-3000"
"it.lex.da-le-dalle","from the (f, pl.) → dalle","da + le → dalle","","","","","2570","core-3000"
"it.lex.a-il-al","to the (m, sg.) → al","a + il → al","","","","","2571","core-3000"
"it.lex.a-la-alla","to the (f, sg.) → alla","a + la → alla","","","","","2572","core-3000"
"it.lex.a-i-ai","to the (m, pl.) → ai","a + i → ai","","","","","2573","core-3000"
"it.lex.a-le-alle","to the (f, pl.) → alle","a + le → alle","","","","","2574","core-3000"
"it.lex.di-il-del","of the (m, sg.) → del","di + il → del","","","","","2575","core-3000"
"it.lex.di-la-della","of the (f, sg.) → della","di + la → della","","","","","2576","core-3000"
"it.lex.di-i-dei","of the (m, pl.) → dei","di + i → dei","","","","","2577","core-3000"
"it.lex.di-le-delle","of the (f, pl.) → delle","di + le → delle","","","","","2578","core-3000"
"it.lex.con-il-col-informal","with the (m, sg.) → col","con + il → col (informal)","","","","","2579","core-3000"
"it.lex.mio","my (m, sg.)","mio","","","","","2580","core-3000"
"it.lex.mia","my (f, sg.)","mia","","","","","2581","core-3000"
"it.lex.miei-mie","my (pl.)","miei / mie","","","","","2582","core-3000"
"it.lex.tuo","your (sg., m)","tuo","","","","","2583","core-3000"
"it.lex.tua","your (sg., f)","tua","","","","","2584","core-3000"
"it.lex.tuoi-tue","your (sg., pl.)","tuoi / tue","","","","","2585","core-3000"
"it.lex.suo","his / her (m)","suo","","","","","2586","core-3000"
"it.lex.sua","his / her (f)","sua","","","","","2587","core-3000"
"it.lex.suoi-sue","his / her (pl.)","suoi / sue","","","","","2588","core-3000"
"it.lex.nostro","our (m)","nostro","","","","","2589","core-3000"
"it.lex.nostra","our (f)","nostra","","","","","2590","core-3000"
"it.lex.nostri-nostre","our (pl.)","nostri / nostre","","","","","2591","core-3000"
"it.lex.vostro","your (pl., m)","vostro","","","","","2592","core-3000"
"it.lex.vostra","your (pl., f)","vostra","","","","","2593","core-3000"
"it.lex.vostri-vostre","your (pl., pl.)","vostri / vostre","","","","","2594","core-3000"
"it.lex.loro.their-m","their (m)","loro","","","","","2595","core-3000"
"it.lex.loro.their-f","their (f)","loro","","","","","2596","core-3000"
"it.lex.loro.their-pl","their (pl.)","loro","","","","","2597","core-3000"
"it.lex.la-mia-casa","my house","la mia casa","","","","","2598","core-3000"
"it.lex.la-sua-macchina","his car","la sua macchina","","","","","2599","core-3000"
"it.lex.i-nostri-figli","our children","i nostri figli","","","","","2600","core-3000"
"it.lex.il-tuo-amico","your friend (m)","il tuo amico","","","","","2601","core-3000"
"it.lex.questo","this (m, sg.)","questo","","","","","2602","core-3000"
"it.lex.questa","this (f, sg.)","questa","","","","","2603","core-3000"
"it.lex.questi","these (m, pl.)","questi","","","","","2604","core-3000"
"it.lex.queste","these (f, pl.)","queste","","","","","2605","core-3000"
"it.lex.quello","that (m, sg.)","quello","","","","","2606","core-3000"
"it.lex.quella","that (f, sg.)","quella","","","","","2607","core-3000"
"it.lex.quelli","those (m, pl.)","quelli","","","","","2608","core-3000"
"it.lex.quelle","those (f, pl.)","quelle","","","","","2609","core-3000"
"it.lex.questo-libro","this book","questo libro","","","","","2610","core-3000"
"it.lex.quella-macchina","that car","quella macchina","","","","","2611","core-3000"
"it.lex.queste-persone","these people","queste persone","","","","","2612","core-3000"
"it.lex.quei-bambini","those children","quei bambini","","","","","2613","core-3000"
"it.lex.molto-tanti","a lot of","molto / tanti","","","","","2614","core-3000"
"it.lex.poco-un-po","a little","poco / un po'","","","","","2615","core-3000"
"it.lex.alcuni-un-po-di","some","alcuni / un po' di","","","","","2616","core-3000"
"it.lex.molti","many","molti","","","","","2617","core-3000"
"it.lex.pochi","few","pochi","","","","","2618","core-3000"
"it.lex.troppo.too-much","too much","troppo","","","","","2619","core-3000"
"it.lex.troppi","too many","troppi","","","","","2620","core-3000"
"it.lex.la-maggior-parte","most","la maggior parte","","","","","2624","core-3000"
"it.lex.diversi-parecchi","several","diversi / parecchi","","","","","2625","core-3000"
"it.lex.tutto-tutti","all","tutto / tutti","","","","","2626","core-3000"
"it.lex.ogni","every","ogni","","","","","2627","core-3000"
"it.lex.ciascuno","each","ciascuno","","","","","2628","core-3000"
"it.lex.ne-l-uno-ne-l-altro","neither","né l'uno né l'altro","","","","","2630","core-3000"
"it.lex.uno-dei-due-uno-o-l-altro","either","uno dei due / uno o l'altro","","","","","2631","core-3000"
"it.lex.nessuno.none","none","nessuno","","","","","2632","core-3000"
"it.lex.sono-le-9","It is 9 o'clock.","Sono le 9.","","","","","2633","core-3000"
"it.lex.sono-le-2-e-mezza","It is half past 2.","Sono le 2 e mezza.","","","","","2634","core-3000"
"it.lex.sono-le-3-e-un-quarto","It is quarter past 3.","Sono le 3 e un quarto.","","","","","2635","core-3000"
"it.lex.sono-le-4-meno-un-quarto","It is quarter to 4.","Sono le 4 meno un quarto.","","","","","2636","core-3000"
"it.lex.e-mezzogiorno","It is noon.","È mezzogiorno.","","","","","2637","core-3000"
"it.lex.e-mezzanotte","It is midnight.","È mezzanotte.","","","","","2638","core-3000"
"it.lex.alle-5","at 5 o'clock","alle 5","","","","","2639","core-3000"
"it.lex.tra-10-minuti","in 10 minutes","tra 10 minuti","","","","","2640","core-3000"
"it.lex.un-ora-fa","an hour ago","un'ora fa","","","","","2641","core-3000"
"it.lex.tra-due-giorni","in two days","tra due giorni","","","","","2642","core-3000"
"it.lex.tre-settimane-fa","three weeks ago","tre settimane fa","","","","","2643","core-3000"
"it.lex.il-lunedi-lunedi","on Monday","il lunedì / lunedì","","","","","2644","core-3000"
"it.lex.in-gennaio-a-gennaio","in January","in gennaio / a gennaio","","","","","2645","core-3000"
"it.lex.in-primavera","in spring","in primavera","","","","","2646","core-3000"
"it.lex.dal-lunedi-al-venerdi","from Monday to Friday","dal lunedì al venerdì","","","","","2647","core-3000"
"it.lex.ogni-giorno.every-day","every day","ogni giorno","","","","","2648","core-3000"
"it.lex.per-due-ore","for two hours","per due ore","","","","","2649","core-3000"
"it.lex.da-lunedi","since Monday","da lunedì","","","","","2650","core-3000"
"it.lex.fino-a-venerdi","until Friday","fino a venerdì","","","","","2651","core-3000"
"it.lex.prima-di-mezzogiorno","before noon","prima di mezzogiorno","","","","","2652","core-3000"
"it.lex.d-ora-in-poi","from now on","d'ora in poi","","","","","2653","core-3000"
"it.lex.all-improvviso","all of a sudden","all'improvviso","","","","","2654","core-3000"
"it.lex.all-ultimo-minuto","at the last minute","all'ultimo minuto","","","","","2655","core-3000"
"it.lex.allo-stesso-tempo","at the same time","allo stesso tempo","","","","","2656","core-3000"
"it.lex.nel-frattempo","in the meantime","nel frattempo","","","","","2657","core-3000"
"it.lex.da-allora","ever since","da allora","","","","","2658","core-3000"
"it.lex.attuale-attuale-corrente","'attuale' = current (NOT 'actual')","attuale = attuale / corrente","","","","","2659","core-3000"
"it.lex.eventuale-possibile","'eventuale' = possible (NOT 'eventual')","eventuale = possibile","","","","","2660","core-3000"
"it.lex.pretendere-esigere","'pretendere' = to demand (NOT 'pretend')","pretendere = esigere","","","","","2661","core-3000"
"it.lex.sensibile-sensibile","'sensibile' = sensitive (NOT 'sensible')","sensibile = sensibile","","","","","2662","core-3000"
"it.lex.simpatico-piacevole-carino","'simpatico' = likeable (NOT 'sympathetic')","simpatico = piacevole / carino","","","","","2663","core-3000"
"it.lex.parente-familiare-congiunto","'parente' = relative (NOT 'parent')","parente = familiare / congiunto","","","","","2664","core-3000"
"it.lex.firma-firma-societa","'firma' = signature (NOT 'firm/company')","firma = firma / società","","","","","2665","core-3000"
"it.lex.morbido-soffice-tenero","'morbido' = soft (NOT 'morbid')","morbido = soffice / tenero","","","","","2666","core-3000"
"it.lex.libreria-libreria-biblioteca-library","'libreria' = bookshop (NOT 'library')","libreria = libreria (biblioteca = library)","","","","","2667","core-3000"
"it.lex.casino-confusione-casino-gambling-house","'casino' = mess / chaos (NOT casino)","casino = confusione / casinò = gambling house","","","","","2668","core-3000"
"it.lex.preservare-conservare","'preservare' = to preserve (true cognate)","preservare = conservare ✓","","","","","2669","core-3000"
"it.lex.romanzo-libro-avventura-romantica-romance","'romanzo' = novel (NOT 'romance')","romanzo = libro / avventura romantica = romance","","","","","2670","core-3000"
"it.lex.annoiare-stancare-infastidire-to-annoy","'annoiare' = to bore (NOT 'to annoy')","annoiare = stancare (infastidire = to annoy)","","","","","2671","core-3000"
"it.lex.argomento-tema-litigio-argument","'argomento' = topic (NOT 'argument')","argomento = tema (litigio = argument)","","","","","2672","core-3000"
"it.lex.fastidioso-irritante","'fastidioso' = annoying (NOT 'fastidious')","fastidioso = irritante","","","","","2673","core-3000"
"it.lex.al-contrario","on the contrary","al contrario","","","","","2674","core-3000"
"it.lex.di-conseguenza","as a result","di conseguenza","","","","","2675","core-3000"
"it.lex.al-contrario-in-contrasto","in contrast","al contrario / in contrasto","","","","","2676","core-3000"
"it.lex.a-condizione-che","provided that","a condizione che","","","","","2677","core-3000"
"it.lex.supponendo-che","assuming that","supponendo che","","","","","2678","core-3000"
"it.lex.nel-caso-in-cui","in case","nel caso in cui","","","","","2679","core-3000"
"it.lex.quando-entro-il-momento-in-cui","by the time","quando / entro il momento in cui","","","","","2680","core-3000"
"it.lex.a-lungo-andare","in the long run","a lungo andare","","","","","2681","core-3000"
"it.lex.a-breve-termine","in the short term","a breve termine","","","","","2682","core-3000"
"it.lex.tutto-sommato-1n3jnoy","all in all","tutto sommato","","","","","2683","core-3000"
"it.lex.per-riassumere","to sum up","per riassumere","","","","","2684","core-3000"
"it.lex.prima-di-tutto","first of all","prima di tutto","","","","","2685","core-3000"
"it.lex.ultimo-ma-non-meno-importante","last but not least","ultimo ma non meno importante","","","","","2686","core-3000"
"it.lex.cioe","namely","cioè","","","","","2687","core-3000"
"it.lex.come-ad-esempio","such as","come ad esempio","","","","","2688","core-3000"
"it.lex.in-particolare","particularly","in particolare","","","","","2689","core-3000"
"it.lex.in-generale","generally speaking","in generale","","","","","2690","core-3000"
"it.lex.a-rigore","strictly speaking","a rigore","","","","","2691","core-3000"
"it.lex.per-quanto-ne-so","as far as I know","per quanto ne so","","","","","2692","core-3000"
"it.lex.risulta-che","it turns out that","risulta che","","","","","2693","core-3000"
"it.lex.inutile-dire-che","needless to say","inutile dire che","","","","","2694","core-3000"
"it.lex.alla-fine-dei-conti","when all is said and done","alla fine dei conti","","","","","2695","core-3000"
"it.lex.prendiamo-atto-delle-nostre-differenze","Let's agree to disagree.","Prendiamo atto delle nostre differenze.","","","","","2696","core-3000"
"it.lex.tocca-a-te","The ball is in your court.","Tocca a te.","","","","","2697","core-3000"
"it.lex.sono-in-alto-mare","I'm in over my head.","Sono in alto mare.","","","","","2699","core-3000"
"it.lex.e-ora-o-mai-piu","It's now or never.","È ora o mai più.","","","","","2700","core-3000"
"it.lex.passo-dopo-passo-uwyx0e","Step by step.","Passo dopo passo.","","","","","2701","core-3000"
"it.lex.il-duro-lavoro-premia","Hard work pays off.","Il duro lavoro premia.","","","","","2702","core-3000"
"it.lex.sogna-in-grande","Dream big!","Sogna in grande!","","","","","2703","core-3000"
"it.lex.fallo-accadere","Make it happen!","Fallo accadere!","","","","","2704","core-3000"
"it.lex.sussurrare","to whisper","sussurrare","","","","","2705","core-3000"
"it.lex.urlare","to shout","urlare","","","","","2706","core-3000"
"it.lex.litigare","to argue","litigare","","","","","2707","core-3000"
"it.lex.accusare-incolpare","to blame","accusare / incolpare","","","","","2709","core-3000"
"it.lex.vantarsi","to brag","vantarsi","","","","","2710","core-3000"
"it.lex.ammirare","to admire","ammirare","","","","","2711","core-3000"
"it.lex.rispettare","to respect","rispettare","","","","","2712","core-3000"
"it.lex.ignorare","to ignore","ignorare","","","","","2713","core-3000"
"it.lex.incoraggiare","to encourage","incoraggiare","","","","","2714","core-3000"
"it.lex.scoraggiare","to discourage","scoraggiare","","","","","2715","core-3000"
"it.lex.ispirare","to inspire","ispirare","","","","","2716","core-3000"
"it.lex.motivare","to motivate","motivare","","","","","2717","core-3000"
"it.lex.convincere","to convince","convincere","","","","","2718","core-3000"
"it.lex.persuadere","to persuade","persuadere","","","","","2719","core-3000"
"it.lex.negoziare","to negotiate","negoziare","","","","","2720","core-3000"
"it.lex.competere-gareggiare","to compete","competere / gareggiare","","","","","2721","core-3000"
"it.lex.cooperare","to cooperate","cooperare","","","","","2722","core-3000"
"it.lex.comunicare","to communicate","comunicare","","","","","2723","core-3000"
"it.lex.esprimere","to express","esprimere","","","","","2724","core-3000"
"it.lex.descrivere","to describe","descrivere","","","","","2725","core-3000"
"it.lex.riassumere","to summarize","riassumere","","","","","2727","core-3000"
"it.lex.analizzare","to analyze","analizzare","","","","","2728","core-3000"
"it.lex.valutare","to evaluate","valutare","","","","","2729","core-3000"
"it.lex.stimare","to estimate","stimare","","","","","2730","core-3000"
"it.lex.calcolare","to calculate","calcolare","","","","","2731","core-3000"
"it.lex.prevedere","to predict","prevedere","","","","","2732","core-3000"
"it.lex.simulare","to simulate","simulare","","","","","2733","core-3000"
"it.lex.programmare","to program","programmare","","","","","2734","core-3000"
"it.lex.progettare","to design","progettare","","","","","2735","core-3000"
"it.lex.lanciare.to-launch","to launch","lanciare","","","","","2736","core-3000"
"it.lex.testare","to test","testare","","","","","2737","core-3000"
"it.lex.coordinare","to coordinate","coordinare","","","","","2740","core-3000"
"it.lex.delegare","to delegate","delegare","","","","","2741","core-3000"
"it.lex.supervisionare","to supervise","supervisionare","","","","","2742","core-3000"
"it.lex.promuovere","to promote","promuovere","","","","","2745","core-3000"
"it.lex.retrocedere","to demote","retrocedere","","","","","2746","core-3000"
"it.lex.trattare","to negotiate","trattare","","","","","2747","core-3000"
"it.lex.verificare-controllare","to audit","verificare / controllare","","","","","2748","core-3000"
"it.lex.pianificare-il-budget","to budget","pianificare il budget","","","","","2749","core-3000"
"it.lex.investire","to invest","investire","","","","","2750","core-3000"
"it.lex.donare","to donate","donare","","","","","2753","core-3000"
"it.lex.fare-volontariato","to volunteer","fare volontariato","","","","","2754","core-3000"
"it.lex.abbonarsi","to subscribe","abbonarsi","","","","","2755","core-3000"
"it.lex.seguire.to-follow-social","to follow (social)","seguire","","","","","2756","core-3000"
"it.lex.pubblicare-postare","to post","pubblicare / postare","","","","","2757","core-3000"
"it.lex.mettere-mi-piace","to like","mettere mi piace","","","","","2759","core-3000"
"it.lex.commentare","to comment","commentare","","","","","2760","core-3000"
"it.lex.taggare","to tag","taggare","","","","","2761","core-3000"
"it.lex.bloccare","to block","bloccare","","","","","2762","core-3000"
"it.lex.scorrere","to scroll","scorrere","","","","","2763","core-3000"
"it.lex.cliccare","to click","cliccare","","","","","2764","core-3000"
"it.lex.scorrere-strisciare","to swipe","scorrere / strisciare","","","","","2765","core-3000"
"it.lex.riavviare","to reboot","riavviare","","","","","2766","core-3000"
"it.lex.aggiornare","to update","aggiornare","","","","","2767","core-3000"
"it.lex.fare-un-backup","to backup","fare un backup","","","","","2768","core-3000"
