"id","lexeme_id","english","target","article","hint"
"w2359","de.lex.neu-starten","to reboot","neu starten","",""
"w2360","de.lex.aktualisieren","to update","aktualisieren","",""
"w2361","de.lex.sichern","to backup","sichern","",""
"w2362","de.lex.verschluesseln","to encrypt","verschlüsseln","",""
"w2363","de.lex.streamen","to stream","streamen","",""
"w2364","de.lex.teilen","to share (online)","teilen","",""
"w2365","de.lex.liken-gefallen","to like (social media)","liken / gefallen","",""
"w2366","de.lex.posten-veroeffentlichen","to post","posten / veröffentlichen","",""
"w2367","de.lex.markieren","to tag","markieren","",""
"w2368","de.lex.aufhoeren-kuendigen","to quit","aufhören / kündigen","",""
"w2369","de.lex.zuruecktreten-kuendigen","to resign","zurücktreten / kündigen","",""
"w2370","de.lex.verhandeln","to negotiate","verhandeln","",""
"w2371","de.lex.unterschreiben","to sign","unterschreiben","",""
"w2372","de.lex.einreichen","to submit","einreichen","",""
"w2373","de.lex.genehmigen","to approve","genehmigen","",""
"w2374","de.lex.ablehnen.reject","to reject","ablehnen","",""
"w2375","de.lex.finanzieren","to fund","finanzieren","",""
"w2376","de.lex.budgetieren","to budget","budgetieren","",""
"w2377","de.lex.pruefen-auditieren","to audit","prüfen / auditieren","",""
"w2378","de.lex.exportieren","to export","exportieren","",""
"w2379","de.lex.importieren","to import","importieren","",""
"w2380","de.lex.recyceln","to recycle","recyceln","",""
"w2381","de.lex.kompostieren","to compost","kompostieren","",""
"w2382","de.lex.konservieren-schonen","to conserve","konservieren / schonen","",""
"w2383","de.lex.verschmutzen","to pollute","verschmutzen","",""
"w2384","de.lex.ausstossen-emittieren","to emit","ausstoßen / emittieren","",""
"w2385","de.lex.aufnehmen-absorbieren","to absorb","aufnehmen / absorbieren","",""
"w2386","de.lex.waehlen.vote","to vote","wählen","",""
"w2387","de.lex.waehlen-waehlen","to elect","wählen / wählen","",""
"w2388","de.lex.regieren","to govern","regieren","",""
"w2389","de.lex.verbieten","to ban","verbieten","",""
"w2390","de.lex.legalisieren","to legalize","legalisieren","",""
"w2391","de.lex.regulieren","to regulate","regulieren","",""
"w2392","de.lex.untersuchen","to investigate","untersuchen","",""
"w2393","de.lex.verfolgen","to prosecute","verfolgen","",""
"w2394","de.lex.verurteilen","to sentence","verurteilen","",""
"w2395","de.lex.berufung-einlegen","to appeal","Berufung einlegen","",""
"w2396","de.lex.ehrenamtlich-taetig-sein","to volunteer","ehrenamtlich tätig sein","",""
"w2397","de.lex.sammeln-aufbringen","to raise (money)","sammeln / aufbringen","",""
"w2398","de.lex.ueberzeugen","to convince","überzeugen","",""
"w2399","de.lex.ueberreden","to persuade","überreden","",""
"w2400","de.lex.streiten-argumentieren","to argue","streiten / argumentieren","",""
"w2401","de.lex.debattieren","to debate","debattieren","",""
"w2402","de.lex.protestieren","to protest","protestieren","",""
"w2403","de.lex.demonstrieren","to demonstrate","demonstrieren","",""
"w2404","de.lex.streiken","to strike","streiken","",""
"w2405","de.lex.veroeffentlichen","to publish","veröffentlichen","",""
"w2406","de.lex.bearbeiten","to edit","bearbeiten","",""
"w2407","de.lex.korrektur-lesen","to proofread","Korrektur lesen","",""
"w2408","de.lex.zitieren","to cite","zitieren","",""
"w2409","de.lex.zusammenfassen","to summarize","zusammenfassen","",""
"w2410","de.lex.analysieren","to analyze","analysieren","",""
"w2411","de.lex.auswerten-bewerten","to evaluate","auswerten / bewerten","",""
"w2412","de.lex.berechnen","to calculate","berechnen","",""
"w2413","de.lex.schaetzen","to estimate","schätzen","",""
"w2414","de.lex.vorhersagen","to predict","vorhersagen","",""
"w2415","de.lex.simulieren","to simulate","simulieren","",""
"w2416","de.lex.programmieren","to program","programmieren","",""
"w2417","de.lex.programmieren-coden","to code","programmieren / coden","",""
"w2418","de.lex.debuggen","to debug","debuggen","",""
"w2419","de.lex.testen","to test","testen","",""
"w2420","de.lex.einsetzen-deployen","to deploy","einsetzen / deployen","",""
"w2421","de.lex.automatisieren","to automate","automatisieren","",""
"w2422","de.lex.optimieren","to optimize","optimieren","",""
"w2423","de.lex.es-ist-3-uhr","It is 3 o'clock.","Es ist 3 Uhr.","",""
"w2424","de.lex.es-ist-halb-vier","It is half past 3.","Es ist halb vier.","",""
"w2425","de.lex.es-ist-viertel-nach-drei","It is quarter past 3.","Es ist Viertel nach drei.","",""
"w2426","de.lex.es-ist-viertel-vor-vier","It is quarter to 4.","Es ist Viertel vor vier.","",""
"w2427","de.lex.es-ist-mittag","It is noon.","Es ist Mittag.","",""
"w2428","de.lex.es-ist-mitternacht","It is midnight.","Es ist Mitternacht.","",""
"w2429","de.lex.um-5-uhr","at 5 o'clock","um 5 Uhr","",""
"w2430","de.lex.in-10-minuten","in 10 minutes","in 10 Minuten","",""
"w2431","de.lex.vor-einer-stunde","an hour ago","vor einer Stunde","",""
"w2432","de.lex.in-zwei-tagen","in two days","in zwei Tagen","",""
"w2433","de.lex.vor-drei-wochen","three weeks ago","vor drei Wochen","",""
"w2434","de.lex.am-montag","on Monday","am Montag","",""
"w2435","de.lex.am-wochenende","on the weekend","am Wochenende","",""
"w2436","de.lex.im-januar","in January","im Januar","",""
"w2437","de.lex.im-fruehling","in spring","im Frühling","",""
"w2438","de.lex.von-montag-bis-freitag","from Monday to Friday","von Montag bis Freitag","",""
"w2439","de.lex.jeden-tag","every day","jeden Tag","",""
"w2440","de.lex.jede-woche","every week","jede Woche","",""
"w2441","de.lex.jedes-jahr","every year","jedes Jahr","",""
"w2442","de.lex.zwei-stunden-lang","for two hours","zwei Stunden lang","",""
"w2443","de.lex.seit-montag","since Monday","seit Montag","",""
"w2444","de.lex.bis-freitag","until Friday","bis Freitag","",""
"w2445","de.lex.vor-dem-mittag","before noon","vor dem Mittag","",""
"w2446","de.lex.nach-der-schule","after school","nach der Schule","",""
"w2447","de.lex.waehrend-des-sommers","during summer","während des Sommers","",""
"w2448","de.lex.am-anfang","at the beginning","am Anfang","",""
"w2449","de.lex.am-ende","at the end","am Ende","",""
"w2450","de.lex.von-nun-an","from now on","von nun an","",""
"w2451","de.lex.bis-jetzt","up until now","bis jetzt","",""
"w2452","de.lex.letztendlich-am-ende","in the end","letztendlich / am Ende","",""
"w2453","de.lex.auf-lange-sicht","in the long run","auf lange Sicht","",""
"w2454","de.lex.kurzfristig","in the short term","kurzfristig","",""
"w2455","de.lex.auf-den-ersten-blick","at first glance","auf den ersten Blick","",""
"w2456","de.lex.gleichzeitig","at the same time","gleichzeitig","",""
"w2457","de.lex.in-der-zwischenzeit","in the meantime","in der Zwischenzeit","",""
"w2458","de.lex.seitdem","ever since","seitdem","",""
"w2459","de.lex.mir-ist-kalt","I feel cold.","Mir ist kalt.","","Use Mir ist kalt, not Ich bin kalt."
"w2460","de.lex.ich-habe-hunger.i-am-hungry","I am hungry.","Ich habe Hunger.","","Use Ich habe Hunger."
"w2461","de.lex.er-ist-30-jahre-alt","He is 30 years old.","Er ist 30 Jahre alt.","","Use Jahre alt for age."
"w2462","de.lex.wann-kommst-du","When are you coming?","Wann kommst du?","","In questions, verb comes second/first after question word."
"w2463","de.lex.sie-ist-angekommen","She arrived.","Sie ist angekommen.","","ankommen uses sein in the Perfekt."
"w2464","de.lex.ich-denke-dass-er-muede-ist","I think that he is tired.","Ich denke, dass er müde ist.","","Use dass with comma; verb at the end."
"w2465","de.lex.wissen.know-a-fact","to know a fact","wissen","","wissen = know facts/information."
"w2466","de.lex.kennen.know-a-person","to know a person/place","kennen","","kennen = know people, places, or things by familiarity."
"w2467","de.lex.moegen","to like","mögen","","mögen = to like."
"w2468","de.lex.moechten","would like","möchten","","möchten = would like; polite wish."
"w2469","de.lex.zuhoeren.listen-to-someone","to listen to someone","zuhören","","zuhören = listen attentively; usually with dative."
"w2470","de.lex.legen","to lay/place something flat","legen","","legen = put/place something horizontally; transitive."
"w2471","de.lex.liegen","to lie / be lying","liegen","","liegen = lie/be located horizontally; intransitive."
"w2472","de.lex.stellen","to put/place upright","stellen","","stellen = put/place upright; transitive."
"w2473","de.lex.stehen","to stand / be standing","stehen","","stehen = stand/be standing; intransitive."
"w2474","de.lex.setzen","to set / sit someone down","setzen","","setzen = set/place in sitting position; transitive/reflexive."
"w2475","de.lex.sitzen","to sit / be sitting","sitzen","","sitzen = sit/be sitting; intransitive."
"w2476","de.lex.fahren","to go by vehicle / drive","fahren","","fahren = go by vehicle or drive."
"w2477","de.lex.gehen.go-on-foot","to go on foot / walk","gehen","","gehen = go/walk on foot."
"w2478","de.lex.holen","to fetch / pick up","holen","","holen = fetch/pick up."
"w2479","de.lex.studieren","to study at university","studieren","","studieren = study at university."
"w2480","de.lex.nach-weil-verb-ans-ende-ich-komme-weil-ich-zeit-habe","after 'weil': verb at end","Nach 'weil': Verb ans Ende – Ich komme, weil ich Zeit habe.","",""
"w2481","de.lex.nach-obwohl-verb-ans-ende-obwohl-es-regnet-gehe-ich-raus","after 'obwohl': verb at end","Nach 'obwohl': Verb ans Ende – Obwohl es regnet, gehe ich raus.","",""
"w2482","de.lex.mask-neutr-im-genitiv-e-s","Genitiv -s: des Mannes, des Hauses","Mask./Neutr. im Genitiv: -(e)s","",""
"w2483","de.lex.dativ-plural-immer-n-den-maennern-den-kindern","Dative plural always -n","Dativ Plural: immer -n → den Männern, den Kindern","",""
"w2484","de.lex.n-deklination-mask-bekommt-e-n-in-akk-dat-gen","n-Declension: der Junge → den Jungen","n-Deklination: Mask. bekommt -(e)n in Akk./Dat./Gen.","",""
"w2485","de.lex.perfekt-mit-sein-bewegung-oder-zustandsaenderung","Perfekt with sein: movement/change","Perfekt mit sein: Bewegung oder Zustandsänderung","",""
"w2486","de.lex.perfekt-mit-haben-die-meisten-anderen-verben","Perfekt with haben: most other verbs","Perfekt mit haben: die meisten anderen Verben","",""
"w2487","de.lex.komparativ-er-anhaengen-groesser-schneller","Comparative: add -er → größer","Komparativ: -er anhängen → größer, schneller","",""
"w2488","de.lex.superlativ-am-sten-am-groessten","Superlative: am ...sten → am größten","Superlativ: am ...sten → am größten","",""
"w2489","de.lex.umlaut-im-komparativ-alt-aelter-warm-waermer","Umlaut in comparatives: alt → älter","Umlaut im Komparativ: alt → älter, warm → wärmer","",""
"w2490","de.lex.dativ-dem-m-n-der-f-den-n-pl","der/die/das → dem/der/dem (Dativ)","Dativ: dem (m/n) / der (f) / den+n (pl.)","",""
"w2491","de.lex.genitiv-des-m-n-der-f-der-pl","der/die/das → des/der/des (Genitiv)","Genitiv: des (m/n) / der (f) / der (pl.)","",""
"w2492","de.lex.unbestimmter-artikel-m-akk-einen","ein → einen (m, Akkusativ)","Unbestimmter Artikel m, Akk.: einen","",""
"w2493","de.lex.negation-m-akk-keinen","kein → keinen (m, Akkusativ)","Negation m, Akk.: keinen","",""
"w2494","de.lex.reflexiv-3-pers-sich-er-waescht-sich","Reflexivpronomen: sich (er/sie/es/Sie)","Reflexiv 3. Pers.: sich – er wäscht sich","",""
"w2495","de.lex.gross-hochgewachsen","tall","groß / hochgewachsen","",""
"w2496","de.lex.klein-niedrig","short (height)","klein / niedrig","",""
"w2497","de.lex.schlank","slim","schlank","",""
"w2498","de.lex.uebergewichtig","overweight","übergewichtig","",""
"w2499","de.lex.muskuloes","muscular","muskulös","",""
"w2500","de.lex.sportlich","athletic","sportlich","",""
"w2501","de.lex.blonde-haare","blonde hair","blonde Haare","",""
"w2502","de.lex.braune-haare","brown hair","braune Haare","",""
"w2503","de.lex.schwarze-haare","black hair","schwarze Haare","",""
"w2504","de.lex.rote-haare","red hair","rote Haare","",""
"w2505","de.lex.graue-haare","grey hair","graue Haare","",""
"w2506","de.lex.lockige-haare","curly hair","lockige Haare","",""
"w2507","de.lex.glatte-haare","straight hair","glatte Haare","",""
"w2508","de.lex.kahl-glatzkoepfig","bald","kahl / glatzköpfig","",""
"w2509","de.lex.bart","beard","Bart","der",""
"w2510","de.lex.schnurrbart","mustache","Schnurrbart","der",""
"w2511","de.lex.blaue-augen","blue eyes","blaue Augen","",""
"w2512","de.lex.braune-augen","brown eyes","braune Augen","",""
"w2513","de.lex.sommersprossen","freckles","Sommersprossen","die",""
"w2514","de.lex.falten","wrinkles","Falten","die",""
"w2515","de.lex.narbe","scar","Narbe","die",""
"w2516","de.lex.tattoo","tattoo","Tattoo","das",""
"w2517","de.lex.blasse-haut","pale skin","blasse Haut","",""
"w2518","de.lex.gebraeunte-haut","tanned skin","gebräunte Haut","",""
"w2519","de.lex.er-sieht-seinem-vater-aehnlich","He looks like his father.","Er sieht seinem Vater ähnlich.","",""
"w2520","de.lex.wie-sieht-sie-aus","What does she look like?","Wie sieht sie aus?","",""
"w2521","de.lex.sie-hat-lange-lockige-haare","She has long curly hair.","Sie hat lange lockige Haare.","",""
"w2522","de.lex.er-ist-gross-und-schlank","He is tall and slim.","Er ist groß und schlank.","",""
"w2523","de.lex.sie-sieht-jung-aus-fuer-ihr-alter","She looks young for her age.","Sie sieht jung aus für ihr Alter.","",""
"w2524","de.lex.aufgeschlossen","open-minded","aufgeschlossen","",""
"w2525","de.lex.tolerant","broad-minded","tolerant","",""
"w2526","de.lex.engstirnig","narrow-minded","engstirnig","",""
"w2527","de.lex.sarkastisch","sarcastic","sarkastisch","",""
"w2528","de.lex.witzig-schlagfertig","witty","witzig / schlagfertig","",""
"w2529","de.lex.charmant","charming","charmant","",""
"w2530","de.lex.arrogant","arrogant","arrogant","",""
"w2531","de.lex.bescheiden","modest","bescheiden","",""
"w2532","de.lex.fleissig-arbeitsam","hardworking","fleißig / arbeitsam","",""
"w2533","de.lex.oben-ganz-oben","at the top","oben / ganz oben","",""
"w2534","de.lex.unten-ganz-unten","at the bottom","unten / ganz unten","",""
"w2535","de.lex.in-der-mitte","in the middle","in der Mitte","",""
"w2536","de.lex.auf-der-linken-seite","on the left side","auf der linken Seite","",""
"w2537","de.lex.auf-der-rechten-seite","on the right side","auf der rechten Seite","",""
"w2538","de.lex.in-der-ecke","in the corner","in der Ecke","",""
"w2539","de.lex.um-die-ecke","around the corner","um die Ecke","",""
"w2540","de.lex.auf-der-anderen-strassenseite","across the street","auf der anderen Straßenseite","",""
"w2541","de.lex.gegenueber-dem-bahnhof","opposite the station","gegenüber dem Bahnhof","",""
"w2542","de.lex.vor-dem-hotel","in front of the hotel","vor dem Hotel","",""
"w2543","de.lex.zwischen-der-kirche-und-dem-cafe","between the church and the café","zwischen der Kirche und dem Café","",""
"w2544","de.lex.im-zweiten-stock","on the second floor","im zweiten Stock","",""
"w2545","de.lex.im-erdgeschoss","on the ground floor","im Erdgeschoss","",""
"w2546","de.lex.im-stadtzentrum","in the city center","im Stadtzentrum","",""
"w2547","de.lex.in-den-vororten","in the suburbs","in den Vororten","",""
"w2548","de.lex.auf-dem-land","in the countryside","auf dem Land","",""
"w2549","de.lex.am-meer","by the sea","am Meer","",""
"w2550","de.lex.in-den-bergen","in the mountains","in den Bergen","",""
"w2551","de.lex.am-fluss","near the river","am Fluss","",""
"w2552","de.lex.im-norden-deutschlands","in the north of Germany","im Norden Deutschlands","",""
"w2553","de.lex.im-sueden-oesterreichs","in the south of Austria","im Süden Österreichs","",""
"w2554","de.lex.genauso-gross-wie","as big as","genauso groß wie","",""
"w2555","de.lex.groesser-als","bigger than","größer als","",""
"w2556","de.lex.am-groessten","the biggest","am größten","",""
"w2557","de.lex.so-schnell-wie-moeglich.as-fast-as-possible","as fast as possible","so schnell wie möglich","",""
"w2558","de.lex.besser-als-erwartet","better than expected","besser als erwartet","",""
"w2559","de.lex.schlechter-als-gestern","worse than yesterday","schlechter als gestern","",""
"w2560","de.lex.das-ist-der-beste-film-den-ich-gesehen-habe","This is the best film I've seen.","Das ist der beste Film, den ich gesehen habe.","",""
"w2561","de.lex.sie-ist-groesser-als-ihr-bruder","She is taller than her brother.","Sie ist größer als ihr Bruder.","",""
"w2562","de.lex.je-mehr-du-uebst-desto-besser","The more you practice, the better.","Je mehr du übst, desto besser.","",""
"w2563","de.lex.je-frueher-desto-besser","The sooner the better.","Je früher desto besser.","",""
"w2564","de.lex.etwas-besser","slightly better","etwas besser","",""
"w2565","de.lex.viel-schlechter","much worse","viel schlechter","",""
"w2566","de.lex.noch-besser","even better","noch besser","",""
"w2567","de.lex.nicht-so-gut-wie","not as good as","nicht so gut wie","",""
"w2568","de.lex.doppelt-so-alt","twice as old","doppelt so alt","",""
"w2569","de.lex.viel-interessanter","far more interesting","viel interessanter","",""
"w2570","de.lex.der-brief-wird-geschrieben","The letter is written.","Der Brief wird geschrieben.","",""
"w2571","de.lex.das-auto-wird-repariert","The car is being repaired.","Das Auto wird repariert.","",""
"w2572","de.lex.der-brief-wurde-geschrieben","The letter was written.","Der Brief wurde geschrieben.","",""
"w2573","de.lex.der-dieb-wurde-gefangen","The thief was caught.","Der Dieb wurde gefangen.","",""
"w2574","de.lex.die-rechnung-ist-bezahlt-worden","The bill has been paid.","Die Rechnung ist bezahlt worden.","",""
"w2575","de.lex.das-formular-muss-ausgefuellt-werden","The form must be filled in.","Das Formular muss ausgefüllt werden.","",""
"w2576","de.lex.der-bericht-soll-geschrieben-werden","The report should be written.","Der Bericht soll geschrieben werden.","",""
"w2577","de.lex.die-maschine-kann-repariert-werden","The machine can be repaired.","Die Maschine kann repariert werden.","",""
"w2578","de.lex.der-brief-wurde-von-ihr-geschrieben","The letter was written by her.","Der Brief wurde von ihr geschrieben.","",""
"w2579","de.lex.die-tuer-ist-geschlossen","The door is closed. (state)","Die Tür ist geschlossen.","",""
"w2580","de.lex.die-arbeit-ist-erledigt","The work is done. (state)","Die Arbeit ist erledigt.","",""
"w2581","de.lex.das-essen-ist-fertig","The meal is ready. (state)","Das Essen ist fertig.","",""
"w2582","de.lex.arbeiten-arbeit-arbeiter","to work → work → worker","arbeiten → Arbeit → Arbeiter","",""
"w2583","de.lex.schreiben-schreiben-schriftsteller","to write → writing → writer","schreiben → Schreiben → Schriftsteller","",""
"w2584","de.lex.sprechen-rede-sprecher","to speak → speech → speaker","sprechen → Rede → Sprecher","",""
"w2585","de.lex.lernen-lektion-lernende-lehrer","to learn → lesson → learner → teacher","lernen → Lektion → Lernende → Lehrer","",""
"w2586","de.lex.kochen-kochen-koch-kueche","to cook → cooking → cook → kitchen","kochen → Kochen → Koch → Küche","",""
"w2587","de.lex.fahren-fahrer-fahrt-fahrzeug","to drive → driver → ride → vehicle","fahren → Fahrer → Fahrt → Fahrzeug","",""
"w2588","de.lex.kaufen-kaeufer-kauf-verkaeufer-verkauf","to buy → buyer → purchase → seller → sale","kaufen → Käufer → Kauf → Verkäufer → Verkauf","",""
"w2589","de.lex.krank-krankheit-patient-krankenhaus-krankenschwester","sick → illness → patient → hospital → nurse","krank → Krankheit → Patient → Krankenhaus → Krankenschwester","",""
"w2590","de.lex.lieben-liebe-liebhaber-geliebte-liebenswert","to love → love → lover → beloved → lovable","lieben → Liebe → Liebhaber → Geliebte → liebenswert","",""
"w2591","de.lex.freund-freundschaft-freundlich","friend → friendship → friendly","Freund → Freundschaft → freundlich","",""
"w2592","de.lex.grundschule","primary school","Grundschule","die",""
"w2593","de.lex.hauptschule","secondary school","Hauptschule","die",""
"w2594","de.lex.gymnasium","high school","Gymnasium","das",""
"w2595","de.lex.berufsschule","vocational school","Berufsschule","die",""
"w2596","de.lex.lehrplan","curriculum","Lehrplan","der",""
"w2597","de.lex.semester","semester","Semester","das",""
"w2598","de.lex.einschreibung","enrollment","Einschreibung","die",""
"w2599","de.lex.studiengebuehr","tuition fee","Studiengebühr","die",""
"w2600","de.lex.muendliche-pruefung","oral exam","mündliche Prüfung","die",""
"w2601","de.lex.schriftliche-pruefung","written exam","schriftliche Prüfung","die",""
"w2602","de.lex.aufsatz","essay","Aufsatz","der",""
"w2603","de.lex.praesentation","presentation","Präsentation","die",""
"w2604","de.lex.forschungsarbeit","research paper","Forschungsarbeit","die",""
"w2605","de.lex.plagiat","plagiarism","Plagiat","das",""
"w2606","de.lex.zitat","citation","Zitat","das",""
"w2607","de.lex.sehr-gut","grade A / very good","sehr gut","",""
"w2608","de.lex.gut","grade B / good","gut","",""
"w2609","de.lex.befriedigend","grade C / satisfactory","befriedigend","",""
"w2610","de.lex.ungenuegend","grade F / fail","ungenügend","",""
"w2611","de.lex.eine-pruefung-bestehen","to pass an exam","eine Prüfung bestehen","",""
"w2612","de.lex.eine-pruefung-nicht-bestehen","to fail an exam","eine Prüfung nicht bestehen","",""
"w2613","de.lex.einen-abschluss-machen","to graduate","einen Abschluss machen","",""
"w2614","de.lex.abschlussfeier","graduation ceremony","Abschlussfeier","die",""
"w2615","de.lex.mensa","canteen / mensa","Mensa","die",""
"w2616","de.lex.wohnheim","dormitory","Wohnheim","das",""
"w2617","de.lex.sehr-geehrter-herr-schmidt","Dear Mr. Schmidt,","Sehr geehrter Herr Schmidt,","",""
"w2618","de.lex.sehr-geehrte-frau-mueller","Dear Ms. Müller,","Sehr geehrte Frau Müller,","",""
"w2619","de.lex.ich-moechte-mich-nach-erkundigen","I would like to inquire about...","Ich möchte mich nach ... erkundigen.","",""
"w2620","de.lex.freundliche-gruesse","Kind regards,","Freundliche Grüße,","",""
"w2621","de.lex.beste-gruesse","Best regards,","Beste Grüße,","",""
"w2622","de.lex.ich-bin-fest-davon-ueberzeugt-dass","I strongly believe that...","Ich bin fest davon überzeugt, dass...","",""
"w2623","de.lex.das-zeigt-dass","This shows that...","Das zeigt, dass...","",""
"w2624","de.lex.es-ist-erwaehnenswert-dass","It is worth noting that...","Es ist erwähnenswert, dass...","",""
"w2625","de.lex.das-ist-eine-berechtigte-sorge","That's a valid concern.","Das ist eine berechtigte Sorge.","",""
"w2626","de.lex.ich-verstehe-woher-sie-kommen","I see where you're coming from.","Ich verstehe, woher Sie kommen.","",""
"w2627","de.lex.das-habe-ich-nicht-so-gemeint","That's not what I meant.","Das habe ich nicht so gemeint.","",""
"w2628","de.lex.erlauben-sie-mir-zu-klaeren","Allow me to clarify.","Erlauben Sie mir zu klären.","",""
"w2629","de.lex.um-genauer-zu-sein","To be more precise...","Um genauer zu sein...","",""
"w2630","de.lex.sozusagen","So to speak.","Sozusagen.","",""
"w2631","de.lex.die-tatsache-bleibt-dass","The fact remains that...","Die Tatsache bleibt, dass...","",""
"w2632","de.lex.das-aendert-alles","That changes everything.","Das ändert alles.","",""
"w2633","de.lex.was-ist-das-fazit","What's the bottom line?","Was ist das Fazit?","",""
"w2634","de.lex.wir-muessen-einen-kompromiss-finden","We need to find a compromise.","Wir müssen einen Kompromiss finden.","",""
"w2635","de.lex.der-ball-liegt-bei-ihnen","The ball is in your court.","Der Ball liegt bei Ihnen.","",""
"w2636","de.lex.lassen-sie-uns-spaeter-kontakt-aufnehmen","Let's touch base later.","Lassen Sie uns später Kontakt aufnehmen.","",""
"w2637","de.lex.wir-sind-uns-einig","We're on the same page.","Wir sind uns einig.","",""
"w2638","de.lex.das-ueberfordert-mich","I'm in over my head.","Das überfordert mich.","",""
"w2639","de.lex.jetzt-oder-nie","It's now or never.","Jetzt oder nie.","",""
"w2640","de.lex.vorsicht-ist-besser-als-nachsicht","Better safe than sorry.","Vorsicht ist besser als Nachsicht.","",""
"w2641","de.lex.schritt-fuer-schritt","One step at a time.","Schritt für Schritt.","",""
"w2642","de.lex.harte-arbeit-zahlt-sich-aus","Hard work pays off.","Harte Arbeit zahlt sich aus.","",""
"w2643","de.lex.einfache-fahrkarte","one-way ticket","einfache Fahrkarte","die",""
"w2644","de.lex.erste-klasse","first class","erste Klasse","die",""
"w2645","de.lex.zweite-klasse","second class","zweite Klasse","die",""
"w2646","de.lex.gangplatz","aisle seat","Gangplatz","der",""
"w2647","de.lex.einchecken","to check in (hotel)","einchecken","",""
"w2648","de.lex.auschecken","to check out (hotel)","auschecken","",""
"w2649","de.lex.rezeption","reception","Rezeption","die",""
"w2650","de.lex.verspaetet","delayed","verspätet","",""
"w2651","de.lex.storniert-annulliert","cancelled","storniert / annulliert","",""
"w2652","de.lex.anschluss","connection","Anschluss","der",""
"w2653","de.lex.den-bus-verpassen","to miss the bus","den Bus verpassen","",""
"w2654","de.lex.den-zug-erwischen","to catch the train","den Zug erwischen","",""
"w2655","de.lex.direktflug","direct flight","Direktflug","der",""
"w2656","de.lex.zwischenstopp.layover","layover","Zwischenstopp","der",""
"w2657","de.lex.reiseplan","itinerary","Reiseplan","der",""
"w2658","de.lex.reisefuehrer","tour guide","Reiseführer","der",""
"w2659","de.lex.besichtigung","sightseeing","Besichtigung","die",""
"w2660","de.lex.souvenir","souvenir","Souvenir","das",""
"w2661","de.lex.ortszeit","local time","Ortszeit","die",""
"w2662","de.lex.jetlag","jet lag","Jetlag","der",""
"w2663","de.lex.last-minute-buchung","last-minute booking","Last-Minute-Buchung","die",""
"w2664","de.lex.ich-biss","I bit","ich biss","",""
"w2665","de.lex.ich-waehlte-ich-erkor","I chose","ich wählte / ich erkor","",""
"w2666","de.lex.ich-wuchs","I grew","ich wuchs","",""
"w2667","de.lex.ich-versteckte-ich-verbarg","I hid","ich versteckte / ich verbarg","",""
"w2668","de.lex.ich-schlug","I hit","ich schlug","",""
"w2669","de.lex.ich-verletzte","I hurt","ich verletzte","",""
"w2670","de.lex.ich-laeutete-ich-rief-an","I rang","ich läutete / ich rief an","",""
"w2671","de.lex.ich-stieg","I rose","ich stieg","",""
"w2672","de.lex.ich-schuettelte","I shook","ich schüttelte","",""
"w2673","de.lex.ich-schloss","I shut","ich schloss","",""
"w2674","de.lex.ich-verkaufte","I sold","ich verkaufte","",""
"w2675","de.lex.ich-verbrachte-ich-gab-aus","I spent","ich verbrachte / ich gab aus","",""
"w2676","de.lex.ich-stahl","I stole","ich stahl","",""
"w2677","de.lex.ich-schwamm","I swam","ich schwamm","",""
"w2678","de.lex.ich-lehrte-ich-unterrichtete","I taught","ich lehrte / ich unterrichtete","",""
"w2679","de.lex.ich-erzaehlte-ich-sagte","I told","ich erzählte / ich sagte","",""
"w2680","de.lex.ich-trug.i-wore","I wore","ich trug","",""
"w2681","de.lex.ich-habe-mich-gewaschen","I washed myself.","Ich habe mich gewaschen.","",""
"w2682","de.lex.sie-hat-sich-gekaemmt","She combed her hair.","Sie hat sich gekämmt.","",""
"w2683","de.lex.er-hat-sich-rasiert","He shaved.","Er hat sich rasiert.","",""
"w2684","de.lex.wir-haben-uns-amuesiert","We enjoyed ourselves.","Wir haben uns amüsiert.","",""
"w2685","de.lex.sie-hat-sich-daran-gewoehnt","She got used to it.","Sie hat sich daran gewöhnt.","",""
"w2686","de.lex.er-hat-sich-konzentriert","He concentrated.","Er hat sich konzentriert.","",""
"w2687","de.lex.ich-interessiere-mich-fuer-kunst","I'm interested in art.","Ich interessiere mich für Kunst.","",""
"w2688","de.lex.sie-beschwert-sich-ueber-alles","She complains about everything.","Sie beschwert sich über alles.","",""
"w2689","de.lex.gebaut-werden","to be built","gebaut werden","",""
"w2690","de.lex.verkauft-werden","to be sold","verkauft werden","",""
"w2691","de.lex.geschickt-werden","to be sent","geschickt werden","",""
"w2692","de.lex.gefunden-werden","to be found","gefunden werden","",""
"w2693","de.lex.benutzt-werden","to be used","benutzt werden","",""
"w2694","de.lex.gezeigt-werden","to be shown","gezeigt werden","",""
"w2695","de.lex.uebersetzt-werden","to be translated","übersetzt werden","",""
"w2696","de.lex.veroeffentlicht-werden","to be published","veröffentlicht werden","",""
"w2697","de.lex.bekannt-gegeben-werden","to be announced","bekannt gegeben werden","",""
"w2698","de.lex.abgesagt-werden","to be cancelled","abgesagt werden","",""
"w2699","de.lex.nummer.number","the number","Nummer","die",""
"w2700","de.lex.wort","the word","Wort","das",""
"w2701","de.lex.name","the name","Name","der",""
"w2702","de.lex.ort","the place","Ort","der",""
"w2703","de.lex.sache","the thing","Sache","die",""
"w2704","de.lex.weg.way","the way","Weg","der",""
